,tactic,url
0,330770,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547227&PluID=0&ord=[timestamp]&rtu=-1
0,323676,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,323676,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706729&PluID=0&ord=[timestamp]&rtu=-1
0,330773,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547235&PluID=0&ord=[timestamp]&rtu=-1
0,330773,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330511,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330511,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547223&PluID=0&ord=[timestamp]&rtu=-1
0,330770,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330770,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547206&PluID=0&ord=[timestamp]&rtu=-1
0,335392,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,323845,http://log.dmtry.com/redir/1/2495/4052/954081/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1
0,333785,https://ohlone.vizu.com/a.gif?vzcid=27596&vzadid=hxnative&vzsid=hx&ord=[RANDOM]
0,336990,http://servedby.flashtalking.com/imp/8/59504;1761064;201;pixel;TripleLift;TripleLiftProspectingFiestaAmericana1x1/?cachebuster=[CACHEBUSTER]
0,324246,http://log.dmtry.com/redir/1/2495/4052/954083/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1
0,315228,"https://servedby.flashtalking.com/imp/4/46838;1179811;201;pixel;ClearTrade;ClearTradeNativeTabletPinterestSpringIntoStyle1x1/?cachebuster=[CACHEBUSTER]""/>"
0,337240,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,336993,http://servedby.flashtalking.com/imp/8/59504;1761058;201;pixel;TripleLift;TripleLiftRetargetingAzul1x1/?cachebuster=[CACHEBUSTER]
0,337256,https://log.dmtry.com/redir/1/600/4000/1223445/0/1/3/0/1002/1.ver?at=i&d=PxImp&img=1
0,337238,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,327015,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=14829158&PluID=0&ord=[timestamp]&rtu=-1
0,333411,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ENT20987&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp215153&cr=crv991759&pc=plc19786628&r=[timestamp]
0,323672,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,323672,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547231&PluID=0&ord=[timestamp]&rtu=-1
0,326103,http://google.com/2
0,337688,https://log.dmtry.com/redir/1/2495/3850/1248586/0/1/160/0/971/1.ver?at=i&d=PxImp&img=1
0,337241,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,330838,https://ohlone.vizu.com/a.gif?vzcid=29700&vzadid=custom_dinneryeastrolls&vzsid=audiencetrader&ord=[RANDOM_NUMBER]
0,331634,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,331634,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706683&PluID=0&ord=[timestamp]&rtu=-1
0,320698,"https://media.curiositystream.com/image?spacedesc=23026461_23026451_1x1_23026460_23026461&random=&ML_NIF=N"" WIDTH=1   HEIGHT=1 ALT=""Click Here"
0,329784,"http://ohlone.vizu.com/a.gif?vzcid=30604&vzadid=native&vzsid=accuen&ord=[RANDOM]"" style=""display:none"
0,327588,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,335198,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,322578,"https://servedby.flashtalking.com/imp/4/46838;1205841;201;pixel;ClearTrade;ClearTradeNativeMobilePinterestSteveMaddenKids1x1/?cachebuster=[CACHEBUSTER]""/>"
0,334401,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,330776,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330776,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706714&PluID=0&ord=[timestamp]&rtu=-1
0,323845,http://log.dmtry.com/redir/1/2495/4052/954081/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1
0,324246,http://log.dmtry.com/redir/1/2495/4052/954083/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1
0,322834,"http://servedby.flashtalking.com/imp/4/46838;1216004;201;pixel;ClearTrade;ClearTradeNativeMobileBlogHowtoStyleSlides1x1/?cachebuster=[CACHEBUSTER]""/>"
0,324243,http://log.dmtry.com/redir/1/2495/4052/954080/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1
0,329139,https://ohlone.vizu.com/a.gif?vzcid=27596&vzadid=hxnative&vzsid=hx&ord=[RANDOM]
0,327389,https://ohlone.vizu.com/a.gif?vzcid=27596&vzadid=hxnative&vzsid=hx&ord=[RANDOM]
0,324249,http://log.dmtry.com/redir/1/2495/4052/954086/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1
0,315223,"https://servedby.flashtalking.com/imp/4/46838;1179812;201;pixel;ClearTrade;ClearTradeNativeDesktopPinterestSpringIntoStyle1x1/?cachebuster=[CACHEBUSTER]""/>"
0,336988,http://servedby.flashtalking.com/imp/8/59504;1761071;201;pixel;TripleLift;TripleLiftContextualBranded1x1/?cachebuster=[CACHEBUSTER]
0,336989,http://servedby.flashtalking.com/imp/8/59504;1761066;201;pixel;TripleLift;TripleLiftProspectingBranded1x1/?cachebuster=[CACHEBUSTER]
0,336417,https://servedby.flashtalking.com/imp/4/59563;1723590;201;pixel;ClearTrade;ClearTradeExploreNativeGetAwayEssentialsSpringBlog1x1/?cachebuster=[CACHEBUSTER]
0,337239,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,336987,http://servedby.flashtalking.com/imp/8/59504;1761068;201;pixel;TripleLift;TripleLiftContextualAzul1x1/?cachebuster=[CACHEBUSTER]
0,324249,http://log.dmtry.com/redir/1/2495/4052/954086/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1
0,338754,https://log.dmtry.com/redir/1/1891/3440/1254088/0/1/128/0/920/1.ver?at=i&d=PxImp
0,334405,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&glon=${GEO_LON}&glat=${GEO_LAT}&ext_app_id=${EXT_APP_ID}&dmd5=${DEVICE_MD5}&dsha1=${DEVICE_SHA1}&dopenudid=${DEVICE_OPENUDID}&dodin=${DEVICE_ODIN}&dappleida=${DEVICE_APPLE_IDA}&dmakeid=${DEVICE_MAKE_ID}&dmodelid=${DEVICE_MODEL_ID}&carid=${CARRIER_ID}&suptype=${SUPPLY_TYPE}&r=${CACHEBUSTER}
0,323529,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,323529,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547206&PluID=0&ord=[timestamp]&rtu=-1
0,323676,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,323676,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706679&PluID=0&ord=[timestamp]&rtu=-1
0,331975,https://log.dmtry.com/redir/1/2636/3573/1139344/0/1/137/0/931/1.ver?at=i&d=PxImp
0,339770,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16506958&PluID=0&ord=${CACHEBUSTER}&rtu=-
0,339770,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&glon=${GEO_LON}&glat=${GEO_LAT}&ext_app_id=${EXT_APP_ID}&dmd5=${DEVICE_MD5}&dsha1=${DEVICE_SHA1}&dopenudid=${DEVICE_OPENUDID}&dodin=${DEVICE_ODIN}&dappleida=${DEVICE_APPLE_IDA}&dmakeid=${DEVICE_MAKE_ID}&dmodelid=${DEVICE_MODEL_ID}&carid=${CARRIER_ID}&suptype=${SUPPLY_TYPE}&r=${CACHEBUSTER}
0,337274,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,330514,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330514,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547210&PluID=0&ord=[timestamp]&rtu=-1
0,315226,"https://servedby.flashtalking.com/imp/4/46838;1179810;201;pixel;ClearTrade;ClearTradeNativeMobilePinterestSpringIntoStyle1x1/?cachebuster=[CACHEBUSTER]""/>"
0,335198,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,315235,"https://servedby.flashtalking.com/imp/4/46838;1179815;201;pixel;ClearTrade;ClearTradeNativeDesktopBlog4SpringLooks1x1/?cachebuster=[CACHEBUSTER]""/>"
0,324866,"https://ohlone.vizu.com/a.gif?vzcid=25820&vzadid=exposed&vzsid=vivaki&ord=[RANDOM]"" style=""display:none"
0,336988,http://servedby.flashtalking.com/imp/8/59504;1761071;201;pixel;TripleLift;TripleLiftContextualBranded1x1/?cachebuster=[CACHEBUSTER]
0,328837,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15226527&PluID=0&ord=[timestamp]&rtu=-1
0,325073,https://servedby.flashtalking.com/imp/8/46994;1284844;201;pixel;AXM;elfelf2015AXMProgrammaticNativeDesktop2015RONCollection1FSstaticFTUS/?cachebuster=[RANDOM_NUMBER]
0,335198,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,333412,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ENT20987&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp215153&cr=crv991761&pc=plc19786636&r=[timestamp]
0,324241,http://log.dmtry.com/redir/1/2495/4052/954081/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1
0,329242,https://match.rundsp.com/witness/impression.gif?p=94274&a=65568
0,330511,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547239&PluID=0&ord=[timestamp]&rtu=-1
0,330511,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,331634,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,331634,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706726&PluID=0&ord=[timestamp]&rtu=-1
0,323671,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547239&PluID=0&ord=[timestamp]&rtu=-1
0,323671,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330772,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330772,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547214&PluID=0&ord=[timestamp]&rtu=-1
0,323676,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,323676,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706733&PluID=0&ord=[timestamp]&rtu=-1
0,324110,https://match.rundsp.com/witness/impression.gif?p=87656&a=59227
0,336991,http://servedby.flashtalking.com/imp/8/59504;1761066;201;pixel;TripleLift;TripleLiftProspectingBranded1x1/?cachebuster=[CACHEBUSTER]
0,339771,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&glon=${GEO_LON}&glat=${GEO_LAT}&ext_app_id=${EXT_APP_ID}&dmd5=${DEVICE_MD5}&dsha1=${DEVICE_SHA1}&dopenudid=${DEVICE_OPENUDID}&dodin=${DEVICE_ODIN}&dappleida=${DEVICE_APPLE_IDA}&dmakeid=${DEVICE_MAKE_ID}&dmodelid=${DEVICE_MODEL_ID}&carid=${CARRIER_ID}&suptype=${SUPPLY_TYPE}&r=${CACHEBUSTER}
0,327391,https://ohlone.vizu.com/a.gif?vzcid=27596&vzadid=hxnative&vzsid=hx&ord=[RANDOM]
0,336429,https://servedby.flashtalking.com/imp/4/59564;1749768;201;pixel;ClearTrade;ClearTradeEngageNativeNIMNonGoldRewardsSpringMustGetBlog1x1/?cachebuster=[CACHEBUSTER]
0,323671,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,323671,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547210&PluID=0&ord=[timestamp]&rtu=-1
0,330771,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330771,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547227&PluID=0&ord=[timestamp]&rtu=-1
0,314924,https://ohlone.vizu.com/a.gif?vzcid=19761&vzadid=triplelift&vzsid=accuen&ord=[RANDOM]
0,324250,http://log.dmtry.com/redir/1/2495/4052/954087/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1
0,330511,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547201&PluID=0&ord=[timestamp]&rtu=-1
0,330511,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,329333,https://match.rundsp.com/witness/impression.gif?p=94274&a=65568
0,327579,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,336991,http://servedby.flashtalking.com/imp/8/59504;1761065;201;pixel;TripleLift;TripleLiftProspectingExcellence1x1/?cachebuster=[CACHEBUSTER]
0,315224,"https://servedby.flashtalking.com/imp/4/46838;1179812;201;pixel;ClearTrade;ClearTradeNativeDesktopPinterestSpringIntoStyle1x1/?cachebuster=[CACHEBUSTER]""/>"
0,338618,http://ads.pointroll.com/PortalServe/?pid=2772938S01620160114175522&pos=i&r=[RANDOM]
0,337239,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,323868,http://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,329076,http://servedby.flashtalking.com/imp/4/42262;1270998;201;redirect;AXM;ViatorViator2015AXMProgrammaticNativeDesktop2015RONBangkokBucketlistImagetextSSUS/?cachebuster=[CACHEBUSTER]&url=https://tagman.viator.com/viator/tman.cgi?tmad=i&tmcampid=55&tmtag=image
0,327014,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=14829158&PluID=0&ord=[timestamp]&rtu=-1
0,337250,https://log.dmtry.com/redir/1/600/4000/1223444/0/1/3/0/1002/1.ver?at=i&d=PxImp&img=1
0,322836,"http://servedby.flashtalking.com/imp/4/46838;1216005;201;pixel;ClearTrade;ClearTradeNativeTabletBlogHowtoStyleSlides1x1/?cachebuster=[CACHEBUSTER]""/>"
0,333784,https://ohlone.vizu.com/a.gif?vzcid=27596&vzadid=hxnative&vzsid=hx&ord=[RANDOM]
0,323674,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,323674,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706723&PluID=0&ord=[timestamp]&rtu=-1
0,324241,http://log.dmtry.com/redir/1/2495/4052/954081/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1
0,327583,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,335719,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ENT20987&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp224591&cr=crv994359&pc=plc19822250&r=[timestamp]
0,335735,https://servedby.flashtalking.com/imp/8/58680;1695500;201;pixel;Varick;displaylandingpagenativecontentweomobile1200x1200/?cachebuster=[CACHEBUSTER]
0,315296,"https://servedby.flashtalking.com/imp/4/46838;1179813;201;pixel;ClearTrade;ClearTradeNativeMobileBlog4SpringLooks1x1/?cachebuster=[CACHEBUSTER]""/>"
0,330773,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547231&PluID=0&ord=[timestamp]&rtu=-1
0,330773,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,337697,https://log.dmtry.com/redir/1/2495/3850/1248582/0/1/160/0/971/1.ver?at=i&d=PxImp&img=1
0,337238,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,323674,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,323674,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706683&PluID=0&ord=[timestamp]&rtu=-1
0,327403,https://ohlone.vizu.com/a.gif?vzcid=27596&vzadid=hxnative&vzsid=hx&ord=[RANDOM]
0,335391,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,322834,"http://servedby.flashtalking.com/imp/4/46838;1216004;201;pixel;ClearTrade;ClearTradeNativeMobileBlogHowtoStyleSlides1x1/?cachebuster=[CACHEBUSTER]""/>"
0,330773,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547210&PluID=0&ord=[timestamp]&rtu=-1
0,330773,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,335943,http://secure-gl.imrworldwide.com/cgi-bin/m?ci=ENT20985&am=9&ep=1&at=view&rt=banner&st=image&ca=cmp224828&cr=[%creativeID%]&pc=[%placementID%]&r=[timestamp]
0,323724,http://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,335395,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,332000,https://log.dmtry.com/redir/1/2636/3573/1139345/0/1/137/0/931/1.ver?at=i&d=PxImp
0,326793,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=20&mc=click&pli=13329382&PluID=0&ord=[timestamp]&rtu=
0,335394,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,324395,https://p3.eyereturn.com/pix?5075455
0,338655,https://ad.doubleclick.net/ddm/clk/291512640;130770668;d
0,327576,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,314791,http://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,330513,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547206&PluID=0&ord=[timestamp]&rtu=-1
0,330513,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,323670,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547227&PluID=0&ord=[timestamp]&rtu=-1
0,323670,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
